text,朝食,夕食,風呂,サービス,立地,施設,部屋
一方駐車場が少なく、道の対面の有料駐車場を利用した。,0,0,0,0,0,1,0
費用は24時間700円なので気にはならないが、数が限られているのでスペースがなくなることが心配。,0,0,0,0,0,1,0
和食の朝食、とても美味しくいただきました。,1,0,0,0,0,0,0
建長寺ご住職から直伝というけんちん汁も優しいすばらしいお味でした。,1,1,0,0,0,0,0
和室でお風呂も大きく、ゆったりと過ごさせていただきました。,0,0,1,0,0,0,1
夕食のお料理を楽しみにしておりましたが、予想を上回るお肉づくしにとても満足しました。,0,1,0,0,0,0,0
サイコロステーキのお肉がとても柔らかく、サラダのローストビーフもとても美味しかったです。,0,1,0,0,0,0,0
お風呂については内風呂が熱すぎて長時間入っていられませんでした。,0,0,1,0,0,0,0
加水していないのが売りだと書いてありましたが、ちょっと熱すぎでした。,0,0,1,0,0,0,0
露天風呂はとても気持ちが良かったです。,0,0,1,0,0,0,0
ロイヤル館に宿泊したのですが館内はとても寒かったです。,0,0,0,0,0,1,0
暖房をもう少し上げていただきたいです。,0,0,0,0,0,1,0
お部屋の中はエアコンが最新式だったのでちょうど良く過ごせました。,0,0,0,0,0,1,1
夜ご飯は子供がいるので、ビュッフェにしましたが、全てとても美味しかったです。,0,1,0,0,0,0,0
広い敷地内にあるプールや海辺にカートで行けたり、夜は焚き火カフェでマシュマロを焼いて、満点の星を見ました。,0,0,0,0,0,1,0
お部屋も広くて綺麗でした。,0,0,0,0,0,0,1
またどのスタッフの方々も笑顔で素敵でした。,0,0,0,1,0,0,0
全体的にレベルが高いなと感じました。,1,1,1,1,1,1,1
疲れていたためルームサービスを頼んだんですが配膳の女性の方の対応が悪く気分が悪くなりました。,0,0,0,1,0,0,0
またトイレ浴室の清掃はもう少し綺麗にした方が良いかと思います。,0,0,0,0,0,0,1
髪の毛がトイレに張り付いていました。,0,0,0,1,0,0,1
今年の夏に泊まった時、食事のの素晴らしさとスタッフの対応、そして城下町の雰囲気のまま古民家を生かした宿に感動してすぐに次の予約を入れたのが今回です。,1,1,0,1,0,0,0
スタッフから、周囲が暗くて星が見やすい場所を案内していただき、短いチャンスを生かすことができました。,0,0,0,1,0,0,0
心身と冷える篠山に暖かい心づかいが心地よかったです。,0,0,0,1,0,0,0
和室ですが、ローベッドが良かったです。,0,0,0,0,0,1,0
流しにタオルがあった方が良いと思います。,0,0,0,0,0,1,0
アユの塩焼きが美味でした。,1,1,0,0,0,0,0
部屋の広さと値段、アメニティの質。,0,0,0,0,0,1,1
フロントの若いスタッフの生き生きした目。,0,0,0,1,0,0,0
中年の女性スタッフは、ない。,0,0,0,1,0,0,0
夜中の到着だったのでよくわからなかったのですが、朝カーテンを開けてみると津軽海峡の朝焼けに感動しました。,0,0,0,0,0,0,1
朝食も非常に美味しく頂きました。,1,0,0,0,0,0,0
海鮮に使うわさび等の薬味を見つけられなかったの残念でしたが、それ以外はとてもよかったです。,1,0,0,0,0,0,0
繁華街近し、少し歩けば何でもありの感じ。,0,0,0,0,1,0,0
熊本城も徒歩圏内でよい散歩コースになります。,0,0,0,0,1,0,0
ただ、朝食のメニューの少なさは少し残念でした。,1,0,0,0,0,0,0
ランチに1階のレストランを利用しましたが品数も多く味もよく、一部朝食メニューと被っていたのできっとこちらから運んでいるのだと思いますが、せめてそれなら品数をあと少し増やしてほしい。,1,0,0,0,0,1,0
和食も洋食も、いわゆるおかずがすくなく、寂しい限りです。,1,0,0,0,0,0,0
せっかくのクラブフロアにコスト削減の意識が見えてしまうのはがっかりです。,0,0,0,1,0,0,0
是非とも食事を充実させていただきたいし、アフタヌーンティーなども連日同じメニューではつまらないので、連泊の分は少し変更してもらえると嬉しいです。,1,1,0,0,0,1,0
追加費用がかかってもいいので選べるととても嬉しいですね！,1,0,0,0,0,0,0
露天風呂からの夕日が沈む様子がとても綺麗でした。,0,0,1,0,0,0,0
建物や設備は、古かったけど、部屋は掃除が行き届いていて、清潔感がありました。,0,0,0,1,0,1,1
12月31日の夕食は、とても豪華でどの料理も味付けが良く、大満足でした。,0,1,0,0,0,0,0
年越しそばもありました。,0,1,0,0,0,0,0
1月1日の朝食は、おせち料理とお雑煮もあり、新年の朝を気持ちよく過ごすことができました。,1,0,0,0,0,0,0
お風呂は、大浴場のみ温泉でしたが、浴槽が広くゆったり入ることができました。,0,0,1,0,0,0,0
どの魚も新鮮で味付けもおいしく、量も食べきれないくらいありますので、特に高級なプランを予約しなくても十分満足が得られると思います。,0,1,0,0,0,0,0
今回は車がなかったのですが、近隣の観光地までの送迎を進んで申し出てくださり、対応が素晴らしかったと思います。,0,0,0,1,0,0,0
部屋もアップグレードしてくださっていました。,0,0,0,1,0,0,1
たった一つだけ残念だったことは、お風呂場にある換気扇の周辺にほこりが多く、通るたびにくしゃみがでてしまいました。,0,0,0,1,0,1,0
スタッフの方は皆丁寧で、お部屋も掃除が行き届いています。,0,0,0,1,0,0,0
食事も美味しいです。,1,1,0,0,0,0,0
ただ1つ残念なのが、朝食が毎回同じメニューです。,1,0,0,0,0,0,0
小さな旅館でお部屋も狭かったです。,0,0,0,0,0,1,1
当方がお借りした部屋にトイレがなかったのは不便に感じました。,0,0,0,0,0,0,1
旅館内には銀泉しかなく金泉を利用するためには近くの本館まで出向かなくてはならなかったので、これまた少し不便を感じました。,0,0,1,0,0,1,0
ただ希望すれば本館までの車送迎をしてくださるとのこと、スタッフの皆様はホスピタリティーに徹しておられました。,0,0,0,1,0,0,0
小都里のお風呂は小さいのですが当日は男性客が2名しかおらず、男性風呂を急遽貸切風呂として提供してくださるなど小さな旅館であるが故のメリットもありました。,0,0,1,1,0,0,0
忘れ物をして連絡をしたところすぐに応じてくださり、後日無事に届きました。,0,0,0,1,0,0,0
楽天のプランで禁煙の部屋が埋まってて、喫煙の部屋になってしまったのが、残念。,0,0,0,0,0,0,1
入ってみてもやはり匂いがきつくて、、、染み付いた感じが嫌だった！,0,0,0,0,0,0,1
いまどき全室禁煙にしてほしい！でも、ゆっくり過ごせた！,0,0,0,0,0,1,0
朝食はブュッフェスタイルで美味しく楽しく。,1,0,0,0,0,0,0
那須どうぶつ王国のチケットも付いて大満足な価格でした。,0,0,0,1,0,0,0
何より、子供が忘れたミニカーを探してくださり、対応の良さに感激致しました。,0,0,0,1,0,0,0
目的地への経路なども、フロントで親切に教えていただけました。,0,0,0,1,0,0,0
京都大学に用事があったので、アクセスが最高でした。,0,0,0,0,1,0,0
ちょっとだけ残念だったのは、夜ご飯のレストランのラストオーダーが早いこと。,0,1,0,1,0,0,0
爪切りを借りようとしたら、他のお客さんが使っていて、ないと言われたこと。,0,0,0,1,0,1,0
アットホームな雰囲気のホテルでした。,0,0,0,1,0,0,0
お食事を担当されている方は皆さんとても感じが良く、お料理も大変美味しかったです。,1,1,0,1,0,0,0
こちらの口コミを見てから伺ったので、念のために目覚まし時計を確認したら本当に5時30分にセットしてありました（^_^;）もちろんオフして寝ましたが…（笑）,0,0,0,0,0,1,0
食事も混雑してなく、無くなるとすぐに補充してくれて味もどれも美味しかったです。,1,1,0,1,0,0,0
露天風呂が少し薄暗く、もう少し明るい方が安心して入れるかなぁと思いました。,0,0,1,0,0,0,0
アウトレットからも近く、楽しい家族旅行を過ごせました。,0,0,0,0,1,0,0
初めて宿泊いたしましたが、ホテルの方の対応が良く、部屋も清潔で綺麗、アメニティも充実していてとても気持ちよく過ごすことができました。,0,0,0,1,0,1,1
また、お風呂にホテルの人がいて髪留めのゴムや浴用タオルを貸してくれたりこまめに脱衣所の髪の毛などお掃除されている姿があり他のホテルに比べて良いと思いました。,0,0,0,1,0,1,0
食事もバイキングで内容も満足しました。,1,1,0,0,0,0,0
駐車場が分かりにくく、裏口側玄関で尋ねようとしたところタクシーの運転手さんしか居なくて、後から出てこられた女性スタッフの方は、『ご宿泊の方ですか？』声が冷たい対応に感じて残念でした。,0,0,0,1,0,0,0
お部屋は夜景も綺麗でしたし、ライヴの余韻に浸れました。,0,0,0,0,0,0,1
朝食はとても美味しかったです。,1,0,0,0,0,0,0
チェックアウト時のフロント対応（男性）は、とても親切でした。,0,0,0,1,0,0,0
若い女性スタッフをサポートされてましたが、心配りに気持ち良かったです。,0,0,0,1,0,0,0
夕食時、ご飯は申告しないと戴けないなら最初に言ってほしかったです。,0,1,0,0,0,0,0
それ以外は食事は美味しかったし、スタッフさんも丁寧な対応をされててよかったです。,0,1,0,1,0,0,0
温泉は肌サラサラで大満足。,0,0,1,0,0,0,0
布団が変わるとあまり眠れないんですが、こちらでは安眠できました。,0,0,0,0,0,1,0
従業員の皆さんは大変に親切で周辺知識もあり相談によく乗っていただけました。,0,0,0,1,0,0,0
建物はきれいで、部屋、風呂場も清潔でした。,0,0,1,1,0,0,1
食事は料理長のアイデアが生かされていて美味でした。,1,1,0,0,0,0,0
